id,rate_unemployment,percent_college,percent_married,median_income,percent_lunch,year,state,zip_code,school_type,school_level,federal_funding,state_local_funding
480831000200,-0.8814448085454103,-0.7263612456968808,-0.7047074945966179,0.04257373583790879,0.01784393484565184,2016-2017,TX,77515,Regular School,High,-0.11587222549326538,-0.6571185884943942
261755005426,-0.8636637154251222,0.8293249792872506,-0.12394418918877577,-1.0103224170762135,-0.8042052033380919,2016-2017,MI,49930,Regular School,Other,1.0698719526304197,-0.21476518408500248
420927006293,-0.775698494746144,-0.7352176547702033,1.2117292804554123,-0.3137698395572823,-0.4871770696998873,2016-2017,PA,17522,Regular School,High,0.10615478057345146,-0.42973999571152616
171410001761,-0.5056347623437254,-0.29900240655060367,0.9936926596987083,-0.5857107381506488,-0.18387808652563534,2016-2017,IL,60707,Regular School,High,0.17348709648917232,1.1075321391899087
422652002721,-1.3526166852326384,1.423464532409202,1.072862496946309,0.13665715660260408,-1.153523309585182,2016-2017,PA,16142,Regular School,High,0.18062805511541863,-0.3479930206484477
422109002489,0.028049955092401282,-0.5983663938335391,-1.1621810693653625,-0.6830210735696344,0.592785659887373,2016-2017,PA,18504,Regular School,High,-0.04382947853944787,-0.012820716990271173
171884002170,-0.3764063296722346,-0.2178892009020825,1.1718813401278807,0.5556950738525765,-1.0534822540025224,2016-2017,IL,60941,Regular School,High,0.17348709648917232,1.1075321391899087
480894012013,1.4823479957765182,-1.3318504262186148,-0.9380517468296805,-0.5649243788191171,1.785533954405185,2016-2017,TX,78721,Regular School,High,-0.11587222549326538,-0.6571185884943942
480744000016,-1.0252497178806914,0.48124476922055304,0.4838057367578696,-0.1752639573179425,-0.04723607489085091,2016-2017,TX,79605,Regular School,High,-0.11587222549326538,-0.6571185884943942
120150001535,-0.6146234892298515,0.23710544504564676,-1.0748563027896425,-0.21708812387614557,-0.5913339368912457,2016-2017,FL,33486,Regular School,High,0.07913079584272525,-0.7964331196273654
263441006983,0.23218962507870658,-0.35471687140337155,-0.16199617258879412,-0.3637241547249958,0.08918119234442336,2016-2017,MI,49094,Regular School,High,2.0952104196551447,-0.9369383732486527
370114000475,0.4455310751921228,0.15917317220603522,0.5167228668741408,0.02509810712571372,-0.7997323379812412,2016-2017,NC,27295,Regular School,High,-1.043709181849995,-1.040531229732144
550960002782,-0.8637838260531923,0.1490776936046119,-0.44441393404416557,-0.4107030031335586,0.991284002193716,2016-2017,WI,53215,Regular School,High,-0.8549965805571008,0.026753027295091596
173210003360,-0.5036389342853684,0.06332506269673728,0.3739990868734411,0.19281385318375852,-0.31649341257996394,2016-2017,IL,61064,Regular School,High,0.17348709648917232,1.1075321391899087
220081000570,-0.021380354734960028,-0.5349506758954271,0.4010626994803029,-0.04501394763568282,-0.2997893263038533,2016-2017,LA,70650,Regular School,Other,1.4567327852808527,-0.47890712274310043
420696000691,-0.4667469352728758,1.6793885835326468,0.01005635887743103,1.9848830018429569,-1.4783866759185205,2016-2017,PA,18966,Regular School,High,-0.3591190291556486,0.4475522724156464
130168000802,-0.1653490814247564,1.6830000159669376,0.31582360503438656,0.0512067802376982,-0.9959007965127697,2016-2017,GA,30030,Regular School,High,0.1357445762305935,-0.4044869672233508
120168007003,-0.38163080118563525,-0.09052035305279386,-0.30923545986687545,0.2573940542520861,-0.4789472670492314,2016-2017,FL,34233,Regular School,High,0.07913079584272525,-0.7964331196273654
370108003037,-0.4666169785066075,-0.04000406356696503,0.9713619150466849,0.4274566473314329,-0.922050292303694,2016-2017,NC,27929,Regular School,High,-1.043709181849995,-1.040531229732144
482559002853,-0.4487355419548038,-1.123337632552159,-0.6252833332435244,-0.7548932635970074,-0.21904507898254433,2016-2017,TX,78028,Regular School,High,-0.11587222549326538,-0.6571185884943942
421230006126,-0.3344656964358163,-0.9946679921608907,-0.16444780157053154,-0.4626689014623881,-0.6650311033128903,2016-2017,PA,16134,Regular School,High,-0.023673446863672197,-0.3666998910222065
210483001214,-0.35867158000590665,0.24952940032759868,-0.2092408999602997,-1.1249407492773011,-0.7164975321452416,2016-2017,KY,41501,Regular School,High,1.8813361381898646,-0.4773194927586791
263078006711,0.4000850777180304,-0.8626438664246304,-0.9641738261995365,-0.4024471305764784,-0.5090027048087397,2016-2017,MI,49279,Regular School,Other,2.0952104196551447,-0.9369383732486527
340729005540,1.6428569356069374,-0.37730059360599966,-0.7865835365862192,0.016548878690970808,0.3767435384442079,2016-2017,NJ,7205,Regular School,High,-1.1820984227981173,1.834865125802928
421065002040,-0.3792762589562856,0.299872361993196,0.8063322395274708,0.7014510370684386,-0.97760755235089,2016-2017,PA,16412,Regular School,High,-0.0653475840711092,-0.06303196940824696
360011505705,1.1972678036461892,-1.4113574882932423,-2.483712991074753,-1.3020438834205539,1.547254492396097,2016-2017,NY,11206,Regular School,High,-0.8109636402554256,2.940252502456276
390479903070,0.012560681804307042,0.05515528995374985,0.9225643827786667,-0.3020775124332957,-0.1523934279942943,2016-2017,OH,43025,Regular School,High,-0.6379770890702725,-0.03695062582981407
422625002848,0.11032745365706526,0.498193543471037,-0.23224794665845233,0.23979270159232127,-0.4026632935037523,2016-2017,PA,18052,Regular School,High,-0.024070554053541155,0.03557999536886656
341269000809,-1.2788021335746502,-2.199630874550406,-0.253591026011744,-0.8264301897641944,1.894813867521089,2016-2017,NJ,7501,Regular School,High,-1.1820984227981173,1.834865125802928
220054000378,0.5254926715632914,0.06097018025078158,-0.8362645534470835,-0.18984793523603335,1.915824511372006,2016-2017,LA,70812,Regular School,Other,1.4567327852808527,-0.47890712274310043
220081000574,-0.13799797191858196,-0.5153151225516702,-0.3017288155038082,-0.44544472064533247,-0.17361670810626595,2016-2017,LA,70591,Regular School,High,1.4567327852808527,-0.47890712274310043
130012003544,1.603663070847149,-0.00876497511512285,-2.4557609083441103,-1.4787698457210972,2.461708164544671,2016-2017,GA,30315,Regular School,Not reported,0.1357445762305935,-0.4044869672233508
480810000141,-0.048855577095240924,-0.4559061821188804,0.1619300029768982,0.4080951594056916,-1.180161460479971,2016-2017,TX,76225,Regular School,High,-0.11587222549326538,-0.6571185884943942
181146001852,-0.11557863502725088,0.12818298719289148,0.941052215684581,0.24230718054371625,-1.1779896134886507,2016-2017,IN,46356,Regular School,High,-1.578394885513195,-0.41401274712987873
390436900225,-0.4542585384542496,0.08406078604257086,0.1805825949869482,-0.41782736016251104,0.08396287130614678,2016-2017,OH,43725,Regular School,High,-0.6379770890702725,-0.03695062582981407
